#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1705045986,712899,7873224,140.30.20.1,1,60,7792552,7792552,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,587,47830,6,0,18,0,0,0,0
1705045986,712899,7873224,140.30.20.1,1,60,7792552,7792552,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,587,54590,6,0,18,0,0,0,0
1705045986,712899,7873224,140.30.20.1,1,60,7794972,7794972,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,587,59476,6,0,18,0,0,0,0
1705045986,712899,7873224,140.30.20.1,1,60,7792596,7792596,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,587,59482,6,0,18,0,0,0,0
1705045986,712899,7873224,140.30.20.1,2,176,7792552,7792596,0,0,140.30.20.3,40.101.92.22,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705045986,712899,7873224,140.30.20.1,1,60,7792552,7792552,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,587,54584,6,0,18,0,0,0,0
1705045986,712899,7873224,140.30.20.1,1,60,7792580,7792580,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,587,47844,6,0,18,0,0,0,0
1705045986,712899,7873224,140.30.20.1,33,3497,7792564,7802252,0,0,152.148.48.6,40.101.92.22,140.30.20.2,456,456,59482,587,6,0,27,0,0,0,0
1705045986,712899,7873224,140.30.20.1,35,4108,7792284,7802260,0,0,152.148.48.4,40.101.92.22,140.30.20.2,456,456,54590,587,6,0,27,0,0,0,0
1705045986,712899,7873224,140.30.20.1,28,7311,7792580,7802252,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,842,54590,6,0,25,0,0,0,0
1705045986,712899,7873224,140.30.20.1,25,11213,7792588,7802200,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,1007,47830,6,0,25,0,0,0,0
1705045986,712899,7873224,140.30.20.1,25,7095,7795016,7802288,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,921,59476,6,0,25,0,0,0,0
1705045986,712899,7873224,140.30.20.1,33,3998,7792316,7802204,0,0,152.148.48.5,40.101.92.22,140.30.20.2,456,456,47830,587,6,0,27,0,0,0,0
1705045986,712899,7873224,140.30.20.1,29,7466,7792604,7802300,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,846,47844,6,0,25,0,0,0,0
1705045986,712899,7873224,140.30.20.1,34,3543,7792284,7802292,0,0,152.148.48.6,40.101.92.22,140.30.20.2,456,456,59476,587,6,0,27,0,0,0,0
1705045986,712899,7873224,140.30.20.1,29,7331,7792620,7802248,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,805,59482,6,0,25,0,0,0,0
1705045986,712899,7873224,140.30.20.1,38,4319,7792548,7802300,0,0,152.148.48.5,40.101.92.22,140.30.20.2,456,456,47844,587,6,0,27,0,0,0,0
1705045986,712899,7873224,140.30.20.1,25,11318,7792580,7810488,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,990,54584,6,0,25,0,0,0,0
1705045986,712899,7873224,140.30.20.1,33,3982,7792284,7810488,0,0,152.148.48.4,40.101.92.22,140.30.20.2,456,456,54584,587,6,0,27,0,0,0,0
1705045986,712899,7873224,140.30.20.1,1,88,7810440,7810440,0,0,140.30.20.3,40.101.92.22,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705045986,712899,7873224,140.30.20.1,1,60,7810440,7810440,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,587,36002,6,0,18,0,0,0,0
1705045986,712899,7873224,140.30.20.1,29,3251,7810344,7835520,0,0,152.148.48.4,40.101.92.22,140.30.20.2,456,456,36002,587,6,0,27,0,0,0,0
1705045986,712899,7873224,140.30.20.1,25,7099,7810464,7835512,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,949,36002,6,0,25,0,0,0,0
1705045986,712899,7873224,140.30.20.1,1,60,7835472,7835472,0,0,52.98.163.54,140.30.20.2,0.0.0.0,456,456,587,38314,6,0,18,0,0,0,0
1705045986,712899,7873224,140.30.20.1,1,88,7835472,7835472,0,0,140.30.20.3,52.98.163.54,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705045986,712899,7873224,140.30.20.1,22,7146,7835472,7848388,0,0,52.98.163.54,140.30.20.2,0.0.0.0,456,456,958,38314,6,0,25,0,0,0,0
1705045986,712899,7873224,140.30.20.1,21,6607,7848384,7853144,0,0,52.97.173.22,140.30.20.2,0.0.0.0,456,456,779,35698,6,0,24,0,0,0,0
1705045986,712899,7873224,140.30.20.1,28,3175,7835448,7848412,0,0,152.148.48.4,52.98.163.54,140.30.20.2,456,456,38314,587,6,0,27,0,0,0,0
1705045986,712899,7873224,140.30.20.1,1,88,7848356,7848356,0,0,140.30.20.3,52.97.173.22,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705045986,712899,7873224,140.30.20.1,26,3059,7848336,7853188,0,0,152.148.48.4,52.97.173.22,140.30.20.2,456,456,35698,587,6,0,26,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,60,7848356,7848356,0,0,52.97.173.22,140.30.20.2,0.0.0.0,456,456,587,35698,6,0,18,0,0,0,0
1705046075,380573,7961888,140.30.20.1,6,360,7810340,7873224,0,0,152.148.48.5,40.101.92.22,140.30.20.2,456,456,54432,465,6,0,2,0,0,0,0
1705046075,380573,7961888,140.30.20.1,2,104,7874656,7874656,0,0,52.97.173.22,140.30.20.2,0.0.0.0,456,456,779,35698,6,0,17,0,0,0,0
1705046075,380573,7961888,140.30.20.1,6,360,7810344,7873224,0,0,152.148.48.6,52.98.200.230,140.30.20.2,456,456,51856,465,6,0,2,0,0,0,0
1705046075,380573,7961888,140.30.20.1,6,360,7810332,7873224,0,0,152.148.48.5,40.101.92.22,140.30.20.2,456,456,54418,465,6,0,2,0,0,0,0
1705046075,380573,7961888,140.30.20.1,6,360,7810336,7873224,0,0,152.148.48.4,40.101.92.22,140.30.20.2,456,456,33476,465,6,0,2,0,0,0,0
1705046075,380573,7961888,140.30.20.1,23,2879,7874496,7876272,0,0,152.148.48.4,40.101.92.22,140.30.20.2,456,456,36984,587,6,0,26,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,88,7874544,7874544,0,0,140.30.20.3,40.101.92.22,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046075,380573,7961888,140.30.20.1,18,6440,7874636,7876268,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,690,36984,6,0,24,0,0,0,0
1705046075,380573,7961888,140.30.20.1,6,360,7810344,7873224,0,0,152.148.48.6,40.101.92.22,140.30.20.2,456,456,46658,465,6,0,2,0,0,0,0
1705046075,380573,7961888,140.30.20.1,2,104,7874636,7874656,0,0,152.148.48.4,52.97.173.22,140.30.20.2,456,456,35698,587,6,0,17,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,60,7874544,7874544,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,587,36984,6,0,18,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,88,7893948,7893948,0,0,140.30.20.3,40.101.93.246,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046075,380573,7961888,140.30.20.1,3,156,7893392,7893656,0,0,152.148.48.4,40.101.92.22,140.30.20.2,456,456,36984,587,6,0,17,0,0,0,0
1705046075,380573,7961888,140.30.20.1,3,503,7894040,7894408,0,0,40.101.93.246,140.30.20.2,0.0.0.0,456,456,786,46078,6,0,24,0,0,0,0
1705046075,380573,7961888,140.30.20.1,3,156,7893656,7893676,0,0,40.101.92.22,140.30.20.2,0.0.0.0,456,456,690,36984,6,0,17,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,60,7893948,7893948,0,0,40.101.93.246,140.30.20.2,0.0.0.0,456,456,587,46078,6,0,18,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,60,7914472,7914472,0,0,152.148.48.5,40.101.92.22,140.30.20.2,456,456,54432,465,6,0,2,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,60,7914472,7914472,0,0,152.148.48.6,52.98.200.230,140.30.20.2,456,456,51856,465,6,0,2,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,60,7914472,7914472,0,0,152.148.48.5,40.101.92.22,140.30.20.2,456,456,54418,465,6,0,2,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,60,7914472,7914472,0,0,152.148.48.4,40.101.92.22,140.30.20.2,456,456,33476,465,6,0,2,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,60,7914472,7914472,0,0,152.148.48.6,40.101.92.22,140.30.20.2,456,456,46658,465,6,0,2,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,88,7928184,7928184,0,0,140.30.20.3,40.101.92.198,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,60,7928184,7928184,0,0,40.101.92.198,140.30.20.2,0.0.0.0,456,456,587,42512,6,0,18,0,0,0,0
1705046075,380573,7961888,140.30.20.1,19,7711,7914496,7928232,0,0,40.101.93.246,140.30.20.2,0.0.0.0,456,456,786,46078,6,0,25,0,0,0,0
1705046075,380573,7961888,140.30.20.1,31,3888,7893916,7928232,0,0,152.148.48.4,40.101.93.246,140.30.20.2,456,456,46078,587,6,0,27,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,88,7941832,7941832,0,0,140.30.20.3,52.98.200.198,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046075,380573,7961888,140.30.20.1,1,60,7941832,7941832,0,0,52.98.200.198,140.30.20.2,0.0.0.0,456,456,587,54666,6,0,18,0,0,0,0
1705046075,380573,7961888,140.30.20.1,22,6825,7928208,7941876,0,0,40.101.92.198,140.30.20.2,0.0.0.0,456,456,735,42512,6,0,25,0,0,0,0
1705046075,380573,7961888,140.30.20.1,27,3123,7928164,7941876,0,0,152.148.48.4,40.101.92.198,140.30.20.2,456,456,42512,587,6,0,27,0,0,0,0
1705046108,862497,7995372,140.30.20.1,31,3423,7941808,7962012,0,0,152.148.48.4,52.98.200.198,140.30.20.2,456,456,54666,587,6,0,27,0,0,0,0
1705046108,862497,7995372,140.30.20.1,23,6830,7941852,7962012,0,0,52.98.200.198,140.30.20.2,0.0.0.0,456,456,867,54666,6,0,25,0,0,0,0
1705046108,862497,7995372,140.30.20.1,1,60,7961964,7961964,0,0,40.101.92.182,140.30.20.2,0.0.0.0,456,456,587,33992,6,0,18,0,0,0,0
1705046108,862497,7995372,140.30.20.1,1,88,7961964,7961964,0,0,140.30.20.3,40.101.92.182,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046187,388713,8073900,140.30.20.1,4,240,7980384,7991892,0,0,152.148.48.5,52.97.168.198,140.30.20.2,456,456,53056,465,6,0,2,0,0,0,0
1705046187,388713,8073900,140.30.20.1,31,3887,7961944,7987892,0,0,152.148.48.4,40.101.92.182,140.30.20.2,456,456,33992,587,6,0,27,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,60,7987844,7987844,0,0,52.97.168.214,140.30.20.2,0.0.0.0,456,456,587,54612,6,0,18,0,0,0,0
1705046187,388713,8073900,140.30.20.1,23,7150,7961988,7987892,0,0,40.101.92.182,140.30.20.2,0.0.0.0,456,456,886,33992,6,0,25,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,88,7987844,7987844,0,0,140.30.20.3,52.97.168.214,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046187,388713,8073900,140.30.20.1,21,6773,7987868,7995376,0,0,52.97.168.214,140.30.20.2,0.0.0.0,456,456,981,54612,6,0,24,0,0,0,0
1705046187,388713,8073900,140.30.20.1,25,3019,7987824,7995376,0,0,152.148.48.4,52.97.168.214,140.30.20.2,456,456,54612,587,6,0,26,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,60,8007800,8007800,0,0,152.148.48.5,52.97.168.198,140.30.20.2,456,456,53056,465,6,0,2,0,0,0,0
1705046187,388713,8073900,140.30.20.1,5,300,7980296,8007808,0,0,152.148.48.5,52.97.168.198,140.30.20.2,456,456,53044,465,6,0,2,0,0,0,0
1705046187,388713,8073900,140.30.20.1,5,300,7980384,8007808,0,0,152.148.48.6,52.97.168.198,140.30.20.2,456,456,60444,465,6,0,2,0,0,0,0
1705046187,388713,8073900,140.30.20.1,5,300,7980384,8007808,0,0,152.148.48.4,52.97.168.198,140.30.20.2,456,456,51970,465,6,0,2,0,0,0,0
1705046187,388713,8073900,140.30.20.1,5,300,7980300,8007808,0,0,152.148.48.6,52.98.200.246,140.30.20.2,456,456,57090,465,6,0,2,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,60,8018088,8018088,0,0,52.98.159.6,140.30.20.2,0.0.0.0,456,456,587,47500,6,0,18,0,0,0,0
1705046187,388713,8073900,140.30.20.1,2,104,8017836,8017836,0,0,52.97.168.214,140.30.20.2,0.0.0.0,456,456,981,54612,6,0,17,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,88,8018088,8018088,0,0,140.30.20.3,52.98.159.6,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046187,388713,8073900,140.30.20.1,2,104,8017812,8017836,0,0,152.148.48.4,52.97.168.214,140.30.20.2,456,456,54612,587,6,0,17,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,60,8025076,8025076,0,0,152.148.48.5,52.97.168.198,140.30.20.2,456,456,53056,465,6,0,2,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,60,8025080,8025080,0,0,152.148.48.5,52.97.168.198,140.30.20.2,456,456,53044,465,6,0,2,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,60,8025080,8025080,0,0,152.148.48.6,52.97.168.198,140.30.20.2,456,456,60444,465,6,0,2,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,60,8025080,8025080,0,0,152.148.48.4,52.97.168.198,140.30.20.2,456,456,51970,465,6,0,2,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,60,8025080,8025080,0,0,152.148.48.6,52.98.200.246,140.30.20.2,456,456,57090,465,6,0,2,0,0,0,0
1705046187,388713,8073900,140.30.20.1,21,6714,8018112,8034820,0,0,52.98.159.6,140.30.20.2,0.0.0.0,456,456,905,47500,6,0,25,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,88,8034776,8034776,0,0,140.30.20.3,40.101.92.182,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046187,388713,8073900,140.30.20.1,26,3059,8018064,8034820,0,0,152.148.48.4,52.98.159.6,140.30.20.2,456,456,47500,587,6,0,27,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,60,8034776,8034776,0,0,40.101.92.182,140.30.20.2,0.0.0.0,456,456,587,33856,6,0,18,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,60,8046404,8046404,0,0,40.101.92.6,140.30.20.2,0.0.0.0,456,456,587,33978,6,0,18,0,0,0,0
1705046187,388713,8073900,140.30.20.1,21,2763,8034740,8046476,0,0,152.148.48.4,40.101.92.182,140.30.20.2,456,456,33856,587,6,0,27,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,88,8046404,8046404,0,0,140.30.20.3,40.101.92.6,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046187,388713,8073900,140.30.20.1,19,6433,8034796,8046476,0,0,40.101.92.182,140.30.20.2,0.0.0.0,456,456,787,33856,6,0,25,0,0,0,0
1705046187,388713,8073900,140.30.20.1,1,60,8058880,8058880,0,0,152.148.48.5,52.97.168.198,140.30.20.2,456,456,53056,465,6,0,2,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,60,8058880,8058880,0,0,152.148.48.5,52.97.168.198,140.30.20.2,456,456,53044,465,6,0,2,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,60,8058880,8058880,0,0,152.148.48.6,52.97.168.198,140.30.20.2,456,456,60444,465,6,0,2,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,60,8058880,8058880,0,0,152.148.48.4,52.97.168.198,140.30.20.2,456,456,51970,465,6,0,2,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,60,8058880,8058880,0,0,152.148.48.6,52.98.200.246,140.30.20.2,456,456,57090,465,6,0,2,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,88,8073020,8073020,0,0,140.30.20.3,52.98.200.150,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,60,8073020,8073020,0,0,52.98.200.150,140.30.20.2,0.0.0.0,456,456,587,36830,6,0,18,0,0,0,0
1705046300,616657,8187124,140.30.20.1,23,6936,8046456,8073160,0,0,40.101.92.6,140.30.20.2,0.0.0.0,456,456,869,33978,6,0,25,0,0,0,0
1705046300,616657,8187124,140.30.20.1,30,3291,8046404,8073160,0,0,152.148.48.4,40.101.92.6,140.30.20.2,456,456,33978,587,6,0,27,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,60,8090736,8090736,0,0,52.98.200.214,140.30.20.2,0.0.0.0,456,456,587,45264,6,0,18,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,88,8090736,8090736,0,0,140.30.20.3,52.98.200.214,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046300,616657,8187124,140.30.20.1,24,7523,8073136,8090788,0,0,52.98.200.150,140.30.20.2,0.0.0.0,456,456,818,36830,6,0,25,0,0,0,0
1705046300,616657,8187124,140.30.20.1,26,3083,8072996,8090788,0,0,152.148.48.4,52.98.200.150,140.30.20.2,456,456,36830,587,6,0,27,0,0,0,0
1705046300,616657,8187124,140.30.20.1,23,6936,8090760,8107832,0,0,52.98.200.214,140.30.20.2,0.0.0.0,456,456,857,45264,6,0,25,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,60,8108036,8108036,0,0,52.98.159.6,140.30.20.2,0.0.0.0,456,456,587,34692,6,0,18,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,88,8108036,8108036,0,0,140.30.20.3,52.98.159.6,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046300,616657,8187124,140.30.20.1,28,3187,8090696,8107832,0,0,152.148.48.4,52.98.200.214,140.30.20.2,456,456,45264,587,6,0,27,0,0,0,0
1705046300,616657,8187124,140.30.20.1,22,7050,8108064,8116872,0,0,52.98.159.6,140.30.20.2,0.0.0.0,456,456,699,34692,6,0,24,0,0,0,0
1705046300,616657,8187124,140.30.20.1,27,3147,8108016,8116872,0,0,152.148.48.4,52.98.159.6,140.30.20.2,456,456,34692,587,6,0,26,0,0,0,0
1705046300,616657,8187124,140.30.20.1,2,104,8138032,8138032,0,0,52.98.159.6,140.30.20.2,0.0.0.0,456,456,699,34692,6,0,17,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,60,8137988,8137988,0,0,52.98.159.22,140.30.20.2,0.0.0.0,456,456,587,54538,6,0,18,0,0,0,0
1705046300,616657,8187124,140.30.20.1,2,104,8138012,8138036,0,0,152.148.48.4,52.98.159.6,140.30.20.2,456,456,34692,587,6,0,17,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,88,8137988,8137988,0,0,140.30.20.3,52.98.159.22,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,60,8154108,8154108,0,0,40.101.92.6,140.30.20.2,0.0.0.0,456,456,587,44136,6,0,18,0,0,0,0
1705046300,616657,8187124,140.30.20.1,26,3059,8137968,8154156,0,0,152.148.48.4,52.98.159.22,140.30.20.2,456,456,54538,587,6,0,27,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,88,8154108,8154108,0,0,140.30.20.3,40.101.92.6,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046300,616657,8187124,140.30.20.1,21,6928,8138012,8154152,0,0,52.98.159.22,140.30.20.2,0.0.0.0,456,456,670,54538,6,0,25,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,88,8167936,8167936,0,0,140.30.20.3,40.101.92.198,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046300,616657,8187124,140.30.20.1,24,7036,8154132,8167980,0,0,40.101.92.6,140.30.20.2,0.0.0.0,456,456,990,44136,6,0,25,0,0,0,0
1705046300,616657,8187124,140.30.20.1,1,60,8167936,8167936,0,0,40.101.92.198,140.30.20.2,0.0.0.0,456,456,587,60070,6,0,18,0,0,0,0
1705046300,616657,8187124,140.30.20.1,27,3123,8154084,8167980,0,0,152.148.48.4,40.101.92.6,140.30.20.2,456,456,44136,587,6,0,27,0,0,0,0
1705046383,42317,8269552,140.30.20.1,6,360,8137928,8178056,0,0,152.148.48.6,52.98.200.198,140.30.20.2,456,456,37228,465,6,0,2,0,0,0,0
1705046383,42317,8269552,140.30.20.1,6,360,8137924,8178056,0,0,152.148.48.6,52.98.163.38,140.30.20.2,456,456,33910,465,6,0,2,0,0,0,0
1705046383,42317,8269552,140.30.20.1,6,360,8137924,8178056,0,0,152.148.48.4,52.98.163.38,140.30.20.2,456,456,57352,465,6,0,2,0,0,0,0
1705046383,42317,8269552,140.30.20.1,6,360,8137932,8178056,0,0,152.148.48.5,52.98.163.38,140.30.20.2,456,456,58708,465,6,0,2,0,0,0,0
1705046383,42317,8269552,140.30.20.1,6,360,8127104,8178056,0,0,152.148.48.5,52.98.163.38,140.30.20.2,456,456,33964,465,6,0,2,0,0,0,0
1705046383,42317,8269552,140.30.20.1,24,7154,8167960,8198076,0,0,40.101.92.198,140.30.20.2,0.0.0.0,456,456,698,60070,6,0,25,0,0,0,0
1705046383,42317,8269552,140.30.20.1,29,3251,8167912,8198080,0,0,152.148.48.4,40.101.92.198,140.30.20.2,456,456,60070,587,6,0,27,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,60,8197996,8197996,0,0,52.98.163.54,140.30.20.2,0.0.0.0,456,456,587,52002,6,0,18,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,88,8197996,8197996,0,0,140.30.20.3,52.98.163.54,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,88,8218408,8218408,0,0,140.30.20.3,40.101.93.246,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046383,42317,8269552,140.30.20.1,24,7261,8198024,8217956,0,0,52.98.163.54,140.30.20.2,0.0.0.0,456,456,1007,52002,6,0,25,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,60,8217924,8217924,0,0,152.148.48.6,52.98.200.198,140.30.20.2,456,456,37228,465,6,0,2,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,60,8217924,8217924,0,0,152.148.48.6,52.98.163.38,140.30.20.2,456,456,33910,465,6,0,2,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,60,8217924,8217924,0,0,152.148.48.4,52.98.163.38,140.30.20.2,456,456,57352,465,6,0,2,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,60,8218408,8218408,0,0,40.101.93.246,140.30.20.2,0.0.0.0,456,456,587,46134,6,0,18,0,0,0,0
1705046383,42317,8269552,140.30.20.1,29,3251,8197976,8217960,0,0,152.148.48.4,52.98.163.54,140.30.20.2,456,456,52002,587,6,0,27,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,60,8217924,8217924,0,0,152.148.48.5,52.98.163.38,140.30.20.2,456,456,58708,465,6,0,2,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,60,8217924,8217924,0,0,152.148.48.5,52.98.163.38,140.30.20.2,456,456,33964,465,6,0,2,0,0,0,0
1705046383,42317,8269552,140.30.20.1,27,3111,8218384,8231872,0,0,152.148.48.4,40.101.93.246,140.30.20.2,456,456,46134,587,6,0,27,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,60,8231824,8231824,0,0,52.97.173.22,140.30.20.2,0.0.0.0,456,456,587,38784,6,0,18,0,0,0,0
1705046383,42317,8269552,140.30.20.1,21,6714,8218428,8231872,0,0,40.101.93.246,140.30.20.2,0.0.0.0,456,456,780,46134,6,0,25,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,88,8231824,8231824,0,0,140.30.20.3,52.97.173.22,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046383,42317,8269552,140.30.20.1,27,3111,8231804,8243360,0,0,152.148.48.4,52.97.173.22,140.30.20.2,456,456,38784,587,6,0,27,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,60,8243312,8243312,0,0,52.98.200.198,140.30.20.2,0.0.0.0,456,456,587,44238,6,0,18,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,88,8243312,8243312,0,0,140.30.20.3,52.98.200.198,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046383,42317,8269552,140.30.20.1,22,6766,8231848,8243360,0,0,52.97.173.22,140.30.20.2,0.0.0.0,456,456,643,38784,6,0,25,0,0,0,0
1705046383,42317,8269552,140.30.20.1,22,7253,8243336,8254504,0,0,52.98.200.198,140.30.20.2,0.0.0.0,456,456,751,44238,6,0,25,0,0,0,0
1705046383,42317,8269552,140.30.20.1,25,3019,8243288,8254504,0,0,152.148.48.4,52.98.200.198,140.30.20.2,456,456,44238,587,6,0,27,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,60,8254368,8254368,0,0,52.98.159.6,140.30.20.2,0.0.0.0,456,456,587,38524,6,0,18,0,0,0,0
1705046383,42317,8269552,140.30.20.1,1,88,8254368,8254368,0,0,140.30.20.3,52.98.159.6,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046466,912595,8353424,140.30.20.1,1,60,8265808,8265808,0,0,52.98.200.198,140.30.20.2,0.0.0.0,456,456,587,60968,6,0,18,0,0,0,0
1705046466,912595,8353424,140.30.20.1,1,88,8265808,8265808,0,0,140.30.20.3,52.98.200.198,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046466,912595,8353424,140.30.20.1,17,6163,8254460,8265852,0,0,52.98.159.6,140.30.20.2,0.0.0.0,456,456,769,38524,6,0,25,0,0,0,0
1705046466,912595,8353424,140.30.20.1,21,2751,8254236,8265852,0,0,152.148.48.4,52.98.159.6,140.30.20.2,456,456,38524,587,6,0,27,0,0,0,0
1705046466,912595,8353424,140.30.20.1,21,6714,8265832,8279696,0,0,52.98.200.198,140.30.20.2,0.0.0.0,456,456,998,60968,6,0,25,0,0,0,0
1705046466,912595,8353424,140.30.20.1,21,2787,8279884,8282408,0,0,152.148.48.4,40.101.93.230,140.30.20.2,456,456,58946,587,6,0,26,0,0,0,0
1705046466,912595,8353424,140.30.20.1,1,60,8279908,8279908,0,0,40.101.93.230,140.30.20.2,0.0.0.0,456,456,587,58946,6,0,18,0,0,0,0
1705046466,912595,8353424,140.30.20.1,18,6713,8279936,8282408,0,0,40.101.93.230,140.30.20.2,0.0.0.0,456,456,911,58946,6,0,24,0,0,0,0
1705046466,912595,8353424,140.30.20.1,1,88,8279908,8279908,0,0,140.30.20.3,40.101.93.230,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046466,912595,8353424,140.30.20.1,26,3059,8265788,8279696,0,0,152.148.48.4,52.98.200.198,140.30.20.2,456,456,60968,587,6,0,27,0,0,0,0
1705046466,912595,8353424,140.30.20.1,2,104,8299000,8299024,0,0,152.148.48.4,40.101.93.230,140.30.20.2,456,456,58946,587,6,0,17,0,0,0,0
1705046466,912595,8353424,140.30.20.1,2,104,8299024,8299024,0,0,40.101.93.230,140.30.20.2,0.0.0.0,456,456,911,58946,6,0,17,0,0,0,0
